22:05:29.024 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, title=class com.orion10110.taximanager.datamodel.Discount
22:07:39.051 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@48c35007
22:07:39.052 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@72a85671
22:07:39.052 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@6722db6e
22:07:39.053 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@18f20260
22:07:39.054 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@7a48e6e2
22:07:39.055 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@b40bb6e
22:07:39.065 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@6d0b5baf
22:07:39.087 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@4052274f
22:07:39.160 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@3efe7086
22:07:39.162 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@2ed3b1f5
22:07:39.164 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@45be7cd5
22:07:39.165 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@6d366c9b
22:07:39.166 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@3a320ade
22:07:39.167 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@bcec031
22:07:39.169 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@545de5a4
22:07:39.170 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@4648ce9
22:07:39.172 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@274872f8
22:07:39.173 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@7c351808
22:07:39.174 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@180e6ac4
22:07:39.178 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@42b64ab8
22:07:39.179 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@7e985ce9
22:07:39.180 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@2a39fe6a
22:07:39.181 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@410ae9a3
22:07:39.182 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@319988b0
22:07:39.183 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@d5ae57e
22:07:39.184 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@68759011
22:07:39.185 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@592e843a
22:07:39.186 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@1d1f7216
22:07:39.195 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@423e4cbb
22:07:39.244 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@2c1b9e4b
22:07:39.246 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@757d6814
22:07:39.246 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@649725e3
22:07:39.247 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@3c0fae6c
22:07:39.248 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@4c168660
22:07:39.249 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@52b56a3e
22:07:39.249 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@fd0e5b6
22:07:39.250 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@4eed46ee
22:07:39.251 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@36b0fcd5
22:07:39.251 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@4fad94a7
22:07:39.260 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@475835b1
22:07:39.313 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@5dbe30be
22:07:39.334 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@4fe89c24
22:07:39.335 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@55795845
22:07:39.336 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@3d08f3f5
22:07:39.337 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@119f1f2a
22:07:39.338 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@1a1da881
22:07:39.338 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@5b970f7
22:07:39.339 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@7fd4acee
22:07:39.341 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@76c7beb3
22:07:39.341 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@64337702
22:07:39.351 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@2cf92cc7
22:07:39.395 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@117e0fe5
22:07:39.412 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@76a36b71
22:07:39.430 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@5ac86ba5
22:07:39.462 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@2c9399a4
22:07:39.478 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@63c5efee
22:07:39.510 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@172ca72b
22:07:39.527 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@51df223b
22:07:39.539 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@60d8c0dc
22:07:39.550 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@6a62689d
22:07:39.568 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@89ff02e
22:07:39.580 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@62679465
22:07:39.619 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@35fe2125
22:07:39.621 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@1255b1d1
22:07:39.623 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@5fd62371
22:07:39.623 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@28a0fd6c
22:07:39.625 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@841e575
22:07:39.626 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@27a5328c
22:07:39.627 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@6b5966e1
22:07:39.628 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@65e61854
22:07:39.629 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@1568159
22:07:39.631 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@4fcee388
22:07:39.631 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@6f80fafe
22:07:39.633 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@303e3593
22:07:39.635 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@10c8f62
22:07:39.637 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@25bcd0c7
22:07:39.638 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@32cb636e
22:07:39.639 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@3a4e343
22:07:39.640 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@6a1d204a
22:07:39.641 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@6fff253c
22:07:39.642 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@6c6357f9
22:07:39.643 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@591e58fa
22:07:39.644 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@3954d008
22:07:39.645 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@2f94c4db
22:07:39.647 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@ce5a68e
22:07:39.648 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@7f69d591
22:07:39.650 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@4a8a60bc
22:07:39.651 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@361c294e
22:07:39.652 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@314b8f2d
22:07:39.653 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@664a9613
22:07:39.654 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@7876d598
22:07:39.655 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@4a3e3e8b
22:07:39.656 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@5af28b27
22:07:39.657 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@71104a4
22:07:39.658 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@4985cbcb
22:07:39.660 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@293bb8a5
22:07:39.661 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@389adf1d
22:07:39.663 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@18e7143f
22:07:39.664 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@f9b7332
22:07:39.665 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@4f8969b0
22:07:39.666 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@1bdf8190
22:07:39.668 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@6b5176f2
22:07:39.669 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@b672aa8
22:07:39.670 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@2fab4aff
22:07:39.671 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@ec0c838
22:07:39.672 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@6e46d9f4
22:07:39.673 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@55f3c410
22:07:39.674 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@76a82f33
22:07:39.676 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@62923ee6
22:07:39.677 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@4089713
22:07:39.678 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@b91d8c4
22:07:39.680 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@4b6166aa
22:07:39.681 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@4a067c25
22:07:39.682 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@a1217f9
22:07:39.683 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@3bde62ff
22:07:39.684 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@523424b5
22:07:39.685 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@2baa8d82
22:07:39.686 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@4cc76301
22:07:39.687 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@cdc3aae
22:07:39.689 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@1601e47
22:07:39.689 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@3bffddff
22:07:39.690 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@517bd097
22:07:39.691 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@142eef62
22:07:39.692 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@56e07a08
22:07:39.693 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@35d6ca49
22:07:39.694 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@1950e8a6
22:07:39.695 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@47289387
22:07:39.695 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@12cd9150
22:07:39.697 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@c9413d8
22:07:39.699 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@47428937
22:07:39.701 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@32057e6
22:07:39.702 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@6ea1bcdc
22:07:39.704 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@30ed9c6c
